image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio
D:\project_root\data\raw\archive\8\img_03_4402117000_00003.jpg,2048,1000,8_yahen,8,387,383,553,470,voc_xml,True,img_03_4402117000_00003.jpg,D:\project_root\data\raw\archive\lable\img_03_4402117000_00003.xml,166,87,87,14442,2048000,0.0070517578125
D:\project_root\data\raw\archive\8\img_03_4402117000_00003.jpg,2048,1000,8_yahen,8,418,637,579,766,voc_xml,True,img_03_4402117000_00003.jpg,D:\project_root\data\raw\archive\lable\img_03_4402117000_00003.xml,161,129,129,20769,2048000,0.01014111328125
D:\project_root\data\raw\archive\8\img_03_4402117400_00003.jpg,2048,1000,8_yahen,8,54,719,305,880,voc_xml,True,img_03_4402117400_00003.jpg,D:\project_root\data\raw\archive\lable\img_03_4402117400_00003.xml,251,161,161,40411,2048000,0.01973193359375
D:\project_root\data\raw\archive\9\img_03_4402270500_00004.jpg,2048,1000,4_shuiban,4,79,57,1476,199,voc_xml,True,img_03_4402270500_00004.jpg,D:\project_root\data\raw\archive\lable\img_03_4402270500_00004.xml,1397,142,142,198374,2048000,0.0968623046875
D:\project_root\data\raw\archive\8\img_03_4402329000_00001.jpg,2048,1000,8_yahen,8,22,306,1877,666,voc_xml,True,img_03_4402329000_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4402329000_00001.xml,1855,360,360,667800,2048000,0.32607421875
D:\project_root\data\raw\archive\4\img_03_4402541500_01471.jpg,2048,1000,4_shuiban,4,1,410,169,724,voc_xml,True,img_03_4402541500_01471.jpg,D:\project_root\data\raw\archive\lable\img_03_4402541500_01471.xml,168,314,168,52752,2048000,0.0257578125
D:\project_root\data\raw\archive\8\img_03_4402624500_00002.jpg,2048,1000,8_yahen,8,15,224,289,345,voc_xml,True,img_03_4402624500_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4402624500_00002.xml,274,121,121,33154,2048000,0.0161884765625
D:\project_root\data\raw\archive\8\img_03_4402624500_00002.jpg,2048,1000,8_yahen,8,1553,242,1817,340,voc_xml,True,img_03_4402624500_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4402624500_00002.xml,264,98,98,25872,2048000,0.0126328125
D:\project_root\data\raw\archive\8\img_03_4402624500_00002.jpg,2048,1000,8_yahen,8,44,845,589,1000,voc_xml,True,img_03_4402624500_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4402624500_00002.xml,545,155,155,84475,2048000,0.04124755859375
D:\project_root\data\raw\archive\8\img_03_4402724500_01238.jpg,2048,1000,8_yahen,8,1303,242,1448,319,voc_xml,True,img_03_4402724500_01238.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01238.xml,145,77,77,11165,2048000,0.00545166015625
D:\project_root\data\raw\archive\8\img_03_4402724500_01238.jpg,2048,1000,8_yahen,8,622,881,813,999,voc_xml,True,img_03_4402724500_01238.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01238.xml,191,118,118,22538,2048000,0.0110048828125
D:\project_root\data\raw\archive\8\img_03_4402724500_01242.jpg,2048,1000,8_yahen,8,1279,247,1403,348,voc_xml,True,img_03_4402724500_01242.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01242.xml,124,101,101,12524,2048000,0.006115234375
D:\project_root\data\raw\archive\8\img_03_4402724500_01242.jpg,2048,1000,8_yahen,8,1171,380,1325,507,voc_xml,True,img_03_4402724500_01242.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01242.xml,154,127,127,19558,2048000,0.0095498046875
D:\project_root\data\raw\archive\8\img_03_4402724500_01242.jpg,2048,1000,8_yahen,8,1233,468,1344,555,voc_xml,True,img_03_4402724500_01242.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01242.xml,111,87,87,9657,2048000,0.00471533203125
D:\project_root\data\raw\archive\8\img_03_4402724500_01242.jpg,2048,1000,8_yahen,8,1171,563,1338,676,voc_xml,True,img_03_4402724500_01242.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01242.xml,167,113,113,18871,2048000,0.00921435546875
D:\project_root\data\raw\archive\8\img_03_4402724500_01242.jpg,2048,1000,8_yahen,8,1226,784,1362,939,voc_xml,True,img_03_4402724500_01242.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01242.xml,136,155,136,21080,2048000,0.01029296875
D:\project_root\data\raw\archive\8\img_03_4402724500_01242.jpg,2048,1000,8_yahen,8,1636,273,1784,366,voc_xml,True,img_03_4402724500_01242.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01242.xml,148,93,93,13764,2048000,0.006720703125
D:\project_root\data\raw\archive\8\img_03_4402724500_01243.jpg,2048,1000,8_yahen,8,1243,781,1413,981,voc_xml,True,img_03_4402724500_01243.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01243.xml,170,200,170,34000,2048000,0.0166015625
D:\project_root\data\raw\archive\8\img_03_4402724500_01243.jpg,2048,1000,8_yahen,8,1749,837,1890,927,voc_xml,True,img_03_4402724500_01243.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01243.xml,141,90,90,12690,2048000,0.0061962890625
D:\project_root\data\raw\archive\8\img_03_4402724500_01245.jpg,2048,1000,8_yahen,8,1436,717,1574,834,voc_xml,True,img_03_4402724500_01245.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01245.xml,138,117,117,16146,2048000,0.0078837890625
D:\project_root\data\raw\archive\8\img_03_4402724500_01245.jpg,2048,1000,8_yahen,8,1320,847,1476,912,voc_xml,True,img_03_4402724500_01245.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01245.xml,156,65,65,10140,2048000,0.004951171875
D:\project_root\data\raw\archive\8\img_03_4402724500_01245.jpg,2048,1000,8_yahen,8,1308,914,1487,999,voc_xml,True,img_03_4402724500_01245.jpg,D:\project_root\data\raw\archive\lable\img_03_4402724500_01245.xml,179,85,85,15215,2048000,0.00742919921875
D:\project_root\data\raw\archive\2\img_03_4402766600_00002.jpg,2048,1000,2_hanfeng,2,3,701,2048,775,voc_xml,True,img_03_4402766600_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4402766600_00002.xml,2045,74,74,151330,2048000,0.0738916015625
D:\project_root\data\raw\archive\2\img_03_4402766600_00002.jpg,2048,1000,1_chongkong,1,90,871,222,940,voc_xml,True,img_03_4402766600_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4402766600_00002.xml,132,69,69,9108,2048000,0.004447265625
D:\project_root\data\raw\archive\4\img_03_4402766800_00010.jpg,2048,1000,4_shuiban,4,774,6,1101,228,voc_xml,True,img_03_4402766800_00010.jpg,D:\project_root\data\raw\archive\lable\img_03_4402766800_00010.xml,327,222,222,72594,2048000,0.0354462890625
D:\project_root\data\raw\archive\8\img_03_4402766900_00001.jpg,2048,1000,8_yahen,8,341,252,617,694,voc_xml,True,img_03_4402766900_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4402766900_00001.xml,276,442,276,121992,2048000,0.05956640625
D:\project_root\data\raw\archive\2\img_03_4402785000_00001.jpg,2048,1000,2_hanfeng,2,13,850,2048,899,voc_xml,True,img_03_4402785000_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4402785000_00001.xml,2035,49,49,99715,2048000,0.04868896484375
D:\project_root\data\raw\archive\5\img_03_4403465900_00023.jpg,2048,1000,5_youban,5,1856,684,1928,757,voc_xml,True,img_03_4403465900_00023.jpg,D:\project_root\data\raw\archive\lable\img_03_4403465900_00023.xml,72,73,72,5256,2048000,0.00256640625
D:\project_root\data\raw\archive\5\img_03_4403465900_00023.jpg,2048,1000,5_youban,5,1910,118,1935,340,voc_xml,True,img_03_4403465900_00023.jpg,D:\project_root\data\raw\archive\lable\img_03_4403465900_00023.xml,25,222,25,5550,2048000,0.0027099609375
D:\project_root\data\raw\archive\5\img_03_4403465900_00023.jpg,2048,1000,5_youban,5,1893,487,1933,698,voc_xml,True,img_03_4403465900_00023.jpg,D:\project_root\data\raw\archive\lable\img_03_4403465900_00023.xml,40,211,40,8440,2048000,0.00412109375
D:\project_root\data\raw\archive\4\img_03_4403466500_00029.jpg,2048,1000,5_youban,5,1710,30,1862,148,voc_xml,True,img_03_4403466500_00029.jpg,D:\project_root\data\raw\archive\lable\img_03_4403466500_00029.xml,152,118,118,17936,2048000,0.0087578125
D:\project_root\data\raw\archive\4\img_03_4403466500_00029.jpg,2048,1000,5_youban,5,1723,781,1848,1000,voc_xml,True,img_03_4403466500_00029.jpg,D:\project_root\data\raw\archive\lable\img_03_4403466500_00029.xml,125,219,125,27375,2048000,0.01336669921875
D:\project_root\data\raw\archive\4\img_03_4403466600_00018.jpg,2048,1000,5_youban,5,1712,206,1835,363,voc_xml,True,img_03_4403466600_00018.jpg,D:\project_root\data\raw\archive\lable\img_03_4403466600_00018.xml,123,157,123,19311,2048000,0.00942919921875
D:\project_root\data\raw\archive\4\img_03_4403466600_00018.jpg,2048,1000,5_youban,5,1740,760,1841,919,voc_xml,True,img_03_4403466600_00018.jpg,D:\project_root\data\raw\archive\lable\img_03_4403466600_00018.xml,101,159,101,16059,2048000,0.00784130859375
D:\project_root\data\raw\archive\8\img_03_4403715000_00003.jpg,2048,1000,8_yahen,8,1,49,718,404,voc_xml,True,img_03_4403715000_00003.jpg,D:\project_root\data\raw\archive\lable\img_03_4403715000_00003.xml,717,355,355,254535,2048000,0.12428466796875
D:\project_root\data\raw\archive\8\img_03_4403956700_00007.jpg,2048,1000,8_yahen,8,554,694,831,821,voc_xml,True,img_03_4403956700_00007.jpg,D:\project_root\data\raw\archive\lable\img_03_4403956700_00007.xml,277,127,127,35179,2048000,0.01717724609375
D:\project_root\data\raw\archive\8\img_03_4403956700_00007.jpg,2048,1000,8_yahen,8,799,866,1018,924,voc_xml,True,img_03_4403956700_00007.jpg,D:\project_root\data\raw\archive\lable\img_03_4403956700_00007.xml,219,58,58,12702,2048000,0.0062021484375
D:\project_root\data\raw\archive\10\img_03_4404374100_01295.jpg,2048,1000,10_yaozhe,0,74,91,1426,927,voc_xml,True,img_03_4404374100_01295.jpg,D:\project_root\data\raw\archive\lable\img_03_4404374100_01295.xml,1352,836,836,1130272,2048000,0.551890625
D:\project_root\data\raw\archive\10\img_03_4404374300_00045.jpg,2048,1000,10_yaozhe,0,295,129,1610,952,voc_xml,True,img_03_4404374300_00045.jpg,D:\project_root\data\raw\archive\lable\img_03_4404374300_00045.xml,1315,823,823,1082245,2048000,0.52843994140625
D:\project_root\data\raw\archive\4\img_03_4404376300_00098.jpg,2048,1000,4_shuiban,4,1223,678,1374,930,voc_xml,True,img_03_4404376300_00098.jpg,D:\project_root\data\raw\archive\lable\img_03_4404376300_00098.xml,151,252,151,38052,2048000,0.018580078125
D:\project_root\data\raw\archive\6\img_03_4404580600_00513.jpg,2048,1000,6_siban,6,1123,163,1497,578,voc_xml,True,img_03_4404580600_00513.jpg,D:\project_root\data\raw\archive\lable\img_03_4404580600_00513.xml,374,415,374,155210,2048000,0.0757861328125
D:\project_root\data\raw\archive\6\img_03_4404580600_00513.jpg,2048,1000,6_siban,6,582,206,1105,725,voc_xml,True,img_03_4404580600_00513.jpg,D:\project_root\data\raw\archive\lable\img_03_4404580600_00513.xml,523,519,519,271437,2048000,0.13253759765625
D:\project_root\data\raw\archive\6\img_03_4404580600_00513.jpg,2048,1000,6_siban,6,1235,589,1635,907,voc_xml,True,img_03_4404580600_00513.jpg,D:\project_root\data\raw\archive\lable\img_03_4404580600_00513.xml,400,318,318,127200,2048000,0.062109375
D:\project_root\data\raw\archive\6\img_03_4404580600_00513.jpg,2048,1000,6_siban,6,740,37,1061,152,voc_xml,True,img_03_4404580600_00513.jpg,D:\project_root\data\raw\archive\lable\img_03_4404580600_00513.xml,321,115,115,36915,2048000,0.01802490234375
D:\project_root\data\raw\archive\6\img_03_4404580600_00527.jpg,2048,1000,6_siban,6,812,173,1372,755,voc_xml,True,img_03_4404580600_00527.jpg,D:\project_root\data\raw\archive\lable\img_03_4404580600_00527.xml,560,582,560,325920,2048000,0.159140625
D:\project_root\data\raw\archive\6\img_03_4404580600_00527.jpg,2048,1000,6_siban,6,1400,96,1725,847,voc_xml,True,img_03_4404580600_00527.jpg,D:\project_root\data\raw\archive\lable\img_03_4404580600_00527.xml,325,751,325,244075,2048000,0.11917724609375
D:\project_root\data\raw\archive\10\img_03_4404612700_00049.jpg,2048,1000,10_yaozhe,0,148,37,1890,970,voc_xml,True,img_03_4404612700_00049.jpg,D:\project_root\data\raw\archive\lable\img_03_4404612700_00049.xml,1742,933,933,1625286,2048000,0.7935966796875
D:\project_root\data\raw\archive\2\img_03_4404892800_01027.jpg,2048,1000,1_chongkong,1,58,180,202,247,voc_xml,True,img_03_4404892800_01027.jpg,D:\project_root\data\raw\archive\lable\img_03_4404892800_01027.xml,144,67,67,9648,2048000,0.0047109375
D:\project_root\data\raw\archive\4\img_03_4405000700_00831.jpg,2048,1000,4_shuiban,4,876,144,1007,973,voc_xml,True,img_03_4405000700_00831.jpg,D:\project_root\data\raw\archive\lable\img_03_4405000700_00831.xml,131,829,131,108599,2048000,0.05302685546875
D:\project_root\data\raw\archive\2\img_03_4405356500_00897.jpg,2048,1000,2_hanfeng,2,22,575,2048,633,voc_xml,True,img_03_4405356500_00897.jpg,D:\project_root\data\raw\archive\lable\img_03_4405356500_00897.xml,2026,58,58,117508,2048000,0.057376953125
D:\project_root\data\raw\archive\2\img_03_4405356500_00897.jpg,2048,1000,1_chongkong,1,71,737,200,806,voc_xml,True,img_03_4405356500_00897.jpg,D:\project_root\data\raw\archive\lable\img_03_4405356500_00897.xml,129,69,69,8901,2048000,0.00434619140625
D:\project_root\data\raw\archive\9\img_03_4405964400_00010.jpg,2048,1000,8_yahen,8,712,688,876,984,voc_xml,True,img_03_4405964400_00010.jpg,D:\project_root\data\raw\archive\lable\img_03_4405964400_00010.xml,164,296,164,48544,2048000,0.023703125
D:\project_root\data\raw\archive\9\img_03_4405964900_00010.jpg,2048,1000,8_yahen,8,477,114,661,378,voc_xml,True,img_03_4405964900_00010.jpg,D:\project_root\data\raw\archive\lable\img_03_4405964900_00010.xml,184,264,184,48576,2048000,0.02371875
D:\project_root\data\raw\archive\9\img_03_4405964900_00010.jpg,2048,1000,8_yahen,8,441,565,703,829,voc_xml,True,img_03_4405964900_00010.jpg,D:\project_root\data\raw\archive\lable\img_03_4405964900_00010.xml,262,264,262,69168,2048000,0.0337734375
D:\project_root\data\raw\archive\1\img_03_4406424600_00002.jpg,2048,1000,1_chongkong,1,59,734,169,801,voc_xml,True,img_03_4406424600_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406424600_00002.xml,110,67,67,7370,2048000,0.0035986328125
D:\project_root\data\raw\archive\1\img_03_4406424600_00002.jpg,2048,1000,6_siban,6,29,32,1965,547,voc_xml,True,img_03_4406424600_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406424600_00002.xml,1936,515,515,997040,2048000,0.4868359375
D:\project_root\data\raw\archive\1\img_03_4406424600_00002.jpg,2048,1000,2_hanfeng,2,5,555,2035,619,voc_xml,True,img_03_4406424600_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406424600_00002.xml,2030,64,64,129920,2048000,0.0634375
D:\project_root\data\raw\archive\1\img_03_4406425000_00001.jpg,2048,1000,1_chongkong,1,67,575,181,634,voc_xml,True,img_03_4406425000_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406425000_00001.xml,114,59,59,6726,2048000,0.0032841796875
D:\project_root\data\raw\archive\1\img_03_4406425000_00001.jpg,2048,1000,2_hanfeng,2,10,387,2034,457,voc_xml,True,img_03_4406425000_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406425000_00001.xml,2024,70,70,141680,2048000,0.0691796875
D:\project_root\data\raw\archive\1\img_03_4406425000_00001.jpg,2048,1000,6_siban,6,359,482,1284,987,voc_xml,True,img_03_4406425000_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406425000_00001.xml,925,505,505,467125,2048000,0.22808837890625
D:\project_root\data\raw\archive\1\img_03_4406425000_00001.jpg,2048,1000,5_youban,5,1897,767,2024,913,voc_xml,True,img_03_4406425000_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406425000_00001.xml,127,146,127,18542,2048000,0.0090537109375
D:\project_root\data\raw\archive\1\img_03_4406425200_00001.jpg,2048,1000,1_chongkong,1,81,327,195,391,voc_xml,True,img_03_4406425200_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406425200_00001.xml,114,64,64,7296,2048000,0.0035625
D:\project_root\data\raw\archive\1\img_03_4406425200_00001.jpg,2048,1000,2_hanfeng,2,10,144,2043,211,voc_xml,True,img_03_4406425200_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406425200_00001.xml,2033,67,67,136211,2048000,0.06650927734375
D:\project_root\data\raw\archive\1\img_03_4406562900_00002.jpg,2048,1000,1_chongkong,1,92,3,202,52,voc_xml,True,img_03_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406562900_00002.xml,110,49,49,5390,2048000,0.0026318359375
D:\project_root\data\raw\archive\1\img_03_4406562900_00002.jpg,2048,1000,5_youban,5,851,147,1186,951,voc_xml,True,img_03_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406562900_00002.xml,335,804,335,269340,2048000,0.131513671875
D:\project_root\data\raw\archive\1\img_03_4406562900_00002.jpg,2048,1000,5_youban,5,672,563,775,789,voc_xml,True,img_03_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406562900_00002.xml,103,226,103,23278,2048000,0.0113662109375
D:\project_root\data\raw\archive\1\img_03_4406562900_00002.jpg,2048,1000,5_youban,5,413,65,537,360,voc_xml,True,img_03_4406562900_00002.jpg,D:\project_root\data\raw\archive\lable\img_03_4406562900_00002.xml,124,295,124,36580,2048000,0.017861328125
D:\project_root\data\raw\archive\2\img_03_4406645900_00001.jpg,2048,1000,2_hanfeng,2,15,411,2028,473,voc_xml,True,img_03_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00001.xml,2013,62,62,124806,2048000,0.0609404296875
D:\project_root\data\raw\archive\2\img_03_4406645900_00001.jpg,2048,1000,1_chongkong,1,56,580,187,648,voc_xml,True,img_03_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00001.xml,131,68,68,8908,2048000,0.004349609375
D:\project_root\data\raw\archive\6\img_03_4406645900_00009.jpg,2048,1000,5_youban,5,661,368,1277,935,voc_xml,True,img_03_4406645900_00009.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00009.xml,616,567,567,349272,2048000,0.17054296875
D:\project_root\data\raw\archive\6\img_03_4406645900_00017.jpg,2048,1000,5_youban,5,523,873,738,962,voc_xml,True,img_03_4406645900_00017.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00017.xml,215,89,89,19135,2048000,0.00934326171875
D:\project_root\data\raw\archive\7\img_03_4406645900_00298.jpg,2048,1000,6_siban,6,495,68,891,897,voc_xml,True,img_03_4406645900_00298.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00298.xml,396,829,396,328284,2048000,0.160294921875
D:\project_root\data\raw\archive\6\img_03_4406645900_00364.jpg,2048,1000,6_siban,6,556,60,874,242,voc_xml,True,img_03_4406645900_00364.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00364.xml,318,182,182,57876,2048000,0.028259765625
D:\project_root\data\raw\archive\6\img_03_4406645900_00381.jpg,2048,1000,6_siban,6,128,165,331,283,voc_xml,True,img_03_4406645900_00381.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00381.xml,203,118,118,23954,2048000,0.0116962890625
D:\project_root\data\raw\archive\6\img_03_4406645900_00407.jpg,2048,1000,6_siban,6,1191,514,1462,726,voc_xml,True,img_03_4406645900_00407.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00407.xml,271,212,212,57452,2048000,0.028052734375
D:\project_root\data\raw\archive\6\img_03_4406645900_00418.jpg,2048,1000,6_siban,6,454,216,669,548,voc_xml,True,img_03_4406645900_00418.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00418.xml,215,332,215,71380,2048000,0.034853515625
D:\project_root\data\raw\archive\6\img_03_4406645900_00454.jpg,2048,1000,6_siban,6,423,621,846,927,voc_xml,True,img_03_4406645900_00454.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00454.xml,423,306,306,129438,2048000,0.0632021484375
D:\project_root\data\raw\archive\6\img_03_4406645900_00542.jpg,2048,1000,6_siban,6,1825,301,2048,567,voc_xml,True,img_03_4406645900_00542.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00542.xml,223,266,223,59318,2048000,0.0289638671875
D:\project_root\data\raw\archive\6\img_03_4406645900_00544.jpg,2048,1000,6_siban,6,330,452,767,899,voc_xml,True,img_03_4406645900_00544.jpg,D:\project_root\data\raw\archive\lable\img_03_4406645900_00544.xml,437,447,437,195339,2048000,0.09538037109375
D:\project_root\data\raw\archive\1\img_03_4406742300_00001.jpg,2048,1000,1_chongkong,1,87,1,199,58,voc_xml,True,img_03_4406742300_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406742300_00001.xml,112,57,57,6384,2048000,0.0031171875
D:\project_root\data\raw\archive\2\img_03_4406743300_00001.jpg,2048,1000,2_hanfeng,2,15,375,2048,451,voc_xml,True,img_03_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406743300_00001.xml,2033,76,76,154508,2048000,0.075443359375
D:\project_root\data\raw\archive\2\img_03_4406743300_00001.jpg,2048,1000,1_chongkong,1,85,544,231,609,voc_xml,True,img_03_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406743300_00001.xml,146,65,65,9490,2048000,0.0046337890625
D:\project_root\data\raw\archive\1\img_03_4406772100_00001.jpg,2048,1000,1_chongkong,1,85,139,197,203,voc_xml,True,img_03_4406772100_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406772100_00001.xml,112,64,64,7168,2048000,0.0035
D:\project_root\data\raw\archive\9\img_03_4406783500_00009.jpg,2048,1000,9_zhehen,9,1,54,200,184,voc_xml,True,img_03_4406783500_00009.jpg,D:\project_root\data\raw\archive\lable\img_03_4406783500_00009.xml,199,130,130,25870,2048000,0.0126318359375
D:\project_root\data\raw\archive\9\img_03_4406783500_00009.jpg,2048,1000,9_zhehen,9,1,354,246,483,voc_xml,True,img_03_4406783500_00009.jpg,D:\project_root\data\raw\archive\lable\img_03_4406783500_00009.xml,245,129,129,31605,2048000,0.01543212890625
D:\project_root\data\raw\archive\9\img_03_4406783500_00009.jpg,2048,1000,9_zhehen,9,1,624,372,760,voc_xml,True,img_03_4406783500_00009.jpg,D:\project_root\data\raw\archive\lable\img_03_4406783500_00009.xml,371,136,136,50456,2048000,0.02463671875
D:\project_root\data\raw\archive\1\img_03_4406846600_00001.jpg,2048,1000,1_chongkong,1,62,368,167,445,voc_xml,True,img_03_4406846600_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406846600_00001.xml,105,77,77,8085,2048000,0.00394775390625
D:\project_root\data\raw\archive\1\img_03_4406846600_00001.jpg,2048,1000,2_hanfeng,2,19,184,2024,273,voc_xml,True,img_03_4406846600_00001.jpg,D:\project_root\data\raw\archive\lable\img_03_4406846600_00001.xml,2005,89,89,178445,2048000,0.08713134765625
D:\project_root\data\raw\archive\6\img_03_SIS001491_00285.jpg,2048,1000,6_siban,6,30,103,210,316,voc_xml,True,img_03_SIS001491_00285.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001491_00285.xml,180,213,180,38340,2048000,0.018720703125
D:\project_root\data\raw\archive\6\img_03_SIS001491_00361.jpg,2048,1000,6_siban,6,1,599,324,927,voc_xml,True,img_03_SIS001491_00361.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001491_00361.xml,323,328,323,105944,2048000,0.05173046875
D:\project_root\data\raw\archive\6\img_03_SIS001494_00049.jpg,2048,1000,6_siban,6,577,212,1169,676,voc_xml,True,img_03_SIS001494_00049.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001494_00049.xml,592,464,464,274688,2048000,0.134125
D:\project_root\data\raw\archive\6\img_03_SIS001533_00036.jpg,2048,1000,6_siban,6,190,183,454,373,voc_xml,True,img_03_SIS001533_00036.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001533_00036.xml,264,190,190,50160,2048000,0.0244921875
D:\project_root\data\raw\archive\6\img_03_SIS001533_00036.jpg,2048,1000,6_siban,6,1400,219,1584,404,voc_xml,True,img_03_SIS001533_00036.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001533_00036.xml,184,185,184,34040,2048000,0.01662109375
D:\project_root\data\raw\archive\6\img_03_SIS001533_00310.jpg,2048,1000,6_siban,6,1,421,236,716,voc_xml,True,img_03_SIS001533_00310.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001533_00310.xml,235,295,235,69325,2048000,0.03385009765625
D:\project_root\data\raw\archive\6\img_03_SIS001533_00329.jpg,2048,1000,6_siban,6,151,25,403,283,voc_xml,True,img_03_SIS001533_00329.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001533_00329.xml,252,258,252,65016,2048000,0.03174609375
D:\project_root\data\raw\archive\4\img_03_SIS001540_00771.jpg,2048,1000,4_shuiban,4,300,24,610,953,voc_xml,True,img_03_SIS001540_00771.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00771.xml,310,929,310,287990,2048000,0.1406201171875
D:\project_root\data\raw\archive\4\img_03_SIS001540_00772.jpg,2048,1000,4_shuiban,4,271,21,562,986,voc_xml,True,img_03_SIS001540_00772.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00772.xml,291,965,291,280815,2048000,0.13711669921875
D:\project_root\data\raw\archive\4\img_03_SIS001540_00773.jpg,2048,1000,4_shuiban,4,290,7,618,976,voc_xml,True,img_03_SIS001540_00773.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00773.xml,328,969,328,317832,2048000,0.15519140625
D:\project_root\data\raw\archive\4\img_03_SIS001540_00775.jpg,2048,1000,4_shuiban,4,284,22,588,1000,voc_xml,True,img_03_SIS001540_00775.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00775.xml,304,978,304,297312,2048000,0.145171875
D:\project_root\data\raw\archive\4\img_03_SIS001540_00776.jpg,2048,1000,4_shuiban,4,295,17,599,960,voc_xml,True,img_03_SIS001540_00776.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00776.xml,304,943,304,286672,2048000,0.1399765625
D:\project_root\data\raw\archive\4\img_03_SIS001540_00778.jpg,2048,1000,4_shuiban,4,261,4,641,994,voc_xml,True,img_03_SIS001540_00778.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00778.xml,380,990,380,376200,2048000,0.18369140625
D:\project_root\data\raw\archive\4\img_03_SIS001540_00782.jpg,2048,1000,4_shuiban,4,248,58,705,999,voc_xml,True,img_03_SIS001540_00782.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00782.xml,457,941,457,430037,2048000,0.20997900390625
D:\project_root\data\raw\archive\4\img_03_SIS001540_00785.jpg,2048,1000,4_shuiban,4,269,25,584,965,voc_xml,True,img_03_SIS001540_00785.jpg,D:\project_root\data\raw\archive\lable\img_03_SIS001540_00785.xml,315,940,315,296100,2048000,0.144580078125
