image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file
D:\project_root\data\raw\archive\2\img_04_4402851900_00001.jpg,2048,1000,2_hanfeng,3,7,527,1589,601,voc_xml,True,img_04_4402851900_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4402851900_00001.xml
D:\project_root\data\raw\archive\8\img_04_4403453700_00019.jpg,2048,1000,8_yahen,9,133,196,397,324,voc_xml,True,img_04_4403453700_00019.jpg,D:\project_root\data\raw\archive\lable\img_04_4403453700_00019.xml
D:\project_root\data\raw\archive\9\img_04_4403690400_00005.jpg,2048,1000,9_zhehen,10,494,432,1518,770,voc_xml,True,img_04_4403690400_00005.jpg,D:\project_root\data\raw\archive\lable\img_04_4403690400_00005.xml
D:\project_root\data\raw\archive\4\img_04_4405001100_00859.jpg,2048,1000,4_shuiban,5,848,117,957,1000,voc_xml,True,img_04_4405001100_00859.jpg,D:\project_root\data\raw\archive\lable\img_04_4405001100_00859.xml
D:\project_root\data\raw\archive\3\img_04_4406645900_00001.jpg,2048,1000,3_yueyawan,4,69,1,372,307,voc_xml,True,img_04_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00001.xml
D:\project_root\data\raw\archive\3\img_04_4406645900_00001.jpg,2048,1000,2_hanfeng,3,1,24,147,79,voc_xml,True,img_04_4406645900_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00001.xml
D:\project_root\data\raw\archive\3\img_04_4406645900_00002.jpg,2048,1000,3_yueyawan,4,53,611,385,1000,voc_xml,True,img_04_4406645900_00002.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00002.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00543.jpg,2048,1000,6_siban,7,61,365,203,983,voc_xml,True,img_04_4406645900_00543.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00543.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00678.jpg,2048,1000,6_siban,7,67,471,225,906,voc_xml,True,img_04_4406645900_00678.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00678.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00763.jpg,2048,1000,6_siban,7,92,165,240,901,voc_xml,True,img_04_4406645900_00763.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00763.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00767.jpg,2048,1000,6_siban,7,144,581,244,968,voc_xml,True,img_04_4406645900_00767.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00767.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00808.jpg,2048,1000,6_siban,7,95,132,205,376,voc_xml,True,img_04_4406645900_00808.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00808.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00824.jpg,2048,1000,6_siban,7,59,124,210,425,voc_xml,True,img_04_4406645900_00824.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00824.xml
D:\project_root\data\raw\archive\6\img_04_4406645900_00857.jpg,2048,1000,6_siban,7,117,550,236,886,voc_xml,True,img_04_4406645900_00857.jpg,D:\project_root\data\raw\archive\lable\img_04_4406645900_00857.xml
D:\project_root\data\raw\archive\7\img_04_4406742400_00645.jpg,2048,1000,7_yiwu,8,559,27,631,73,voc_xml,True,img_04_4406742400_00645.jpg,D:\project_root\data\raw\archive\lable\img_04_4406742400_00645.xml
D:\project_root\data\raw\archive\7\img_04_4406742400_00684.jpg,2048,1000,7_yiwu,8,459,786,554,857,voc_xml,True,img_04_4406742400_00684.jpg,D:\project_root\data\raw\archive\lable\img_04_4406742400_00684.xml
D:\project_root\data\raw\archive\3\img_04_4406743300_00001.jpg,2048,1000,2_hanfeng,3,20,553,1149,624,voc_xml,True,img_04_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00001.xml
D:\project_root\data\raw\archive\3\img_04_4406743300_00001.jpg,2048,1000,3_yueyawan,4,1069,230,1358,811,voc_xml,True,img_04_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00001.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00003.jpg,2048,1000,6_siban,7,515,65,820,275,voc_xml,True,img_04_4406743300_00003.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00003.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00003.jpg,2048,1000,6_siban,7,520,589,843,909,voc_xml,True,img_04_4406743300_00003.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00003.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00003.jpg,2048,1000,6_siban,7,541,391,836,504,voc_xml,True,img_04_4406743300_00003.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00003.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00004.jpg,2048,1000,6_siban,7,530,252,903,516,voc_xml,True,img_04_4406743300_00004.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00004.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00005.jpg,2048,1000,6_siban,7,389,398,772,694,voc_xml,True,img_04_4406743300_00005.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00005.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00005.jpg,2048,1000,6_siban,7,567,47,777,322,voc_xml,True,img_04_4406743300_00005.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00005.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00005.jpg,2048,1000,6_siban,7,623,706,864,998,voc_xml,True,img_04_4406743300_00005.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00005.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00277.jpg,2048,1000,6_siban,7,525,168,805,480,voc_xml,True,img_04_4406743300_00277.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00277.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00277.jpg,2048,1000,6_siban,7,897,289,1097,599,voc_xml,True,img_04_4406743300_00277.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00277.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00277.jpg,2048,1000,6_siban,7,569,604,912,884,voc_xml,True,img_04_4406743300_00277.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00277.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00592.jpg,2048,1000,6_siban,7,648,230,1066,637,voc_xml,True,img_04_4406743300_00592.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00592.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00595.jpg,2048,1000,6_siban,7,497,237,913,648,voc_xml,True,img_04_4406743300_00595.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00595.xml
D:\project_root\data\raw\archive\6\img_04_4406743300_00780.jpg,2048,1000,6_siban,7,823,453,1044,727,voc_xml,True,img_04_4406743300_00780.jpg,D:\project_root\data\raw\archive\lable\img_04_4406743300_00780.xml
D:\project_root\data\raw\archive\3\img_04_4406772100_00001.jpg,2048,1000,2_hanfeng,3,7,162,367,252,voc_xml,True,img_04_4406772100_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4406772100_00001.xml
D:\project_root\data\raw\archive\3\img_04_4406772100_00001.jpg,2048,1000,3_yueyawan,4,217,6,472,435,voc_xml,True,img_04_4406772100_00001.jpg,D:\project_root\data\raw\archive\lable\img_04_4406772100_00001.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00009.jpg,2048,1000,6_siban,7,674,189,1040,434,voc_xml,True,img_04_SIS001577_00009.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00009.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00009.jpg,2048,1000,6_siban,7,741,589,1179,876,voc_xml,True,img_04_SIS001577_00009.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00009.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00010.jpg,2048,1000,6_siban,7,705,129,1041,760,voc_xml,True,img_04_SIS001577_00010.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00010.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00010.jpg,2048,1000,6_siban,7,1585,266,1687,650,voc_xml,True,img_04_SIS001577_00010.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00010.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00012.jpg,2048,1000,6_siban,7,554,139,1003,406,voc_xml,True,img_04_SIS001577_00012.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00012.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00012.jpg,2048,1000,6_siban,7,572,458,1020,848,voc_xml,True,img_04_SIS001577_00012.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00012.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00038.jpg,2048,1000,6_siban,7,228,76,540,275,voc_xml,True,img_04_SIS001577_00038.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00038.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00038.jpg,2048,1000,6_siban,7,569,48,943,335,voc_xml,True,img_04_SIS001577_00038.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00038.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00038.jpg,2048,1000,6_siban,7,241,316,585,584,voc_xml,True,img_04_SIS001577_00038.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00038.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00038.jpg,2048,1000,6_siban,7,164,603,851,919,voc_xml,True,img_04_SIS001577_00038.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00038.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00038.jpg,2048,1000,6_siban,7,613,378,1135,624,voc_xml,True,img_04_SIS001577_00038.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00038.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00040.jpg,2048,1000,6_siban,7,516,43,1004,315,voc_xml,True,img_04_SIS001577_00040.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00040.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00040.jpg,2048,1000,6_siban,7,149,93,569,286,voc_xml,True,img_04_SIS001577_00040.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00040.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00040.jpg,2048,1000,6_siban,7,121,275,821,587,voc_xml,True,img_04_SIS001577_00040.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00040.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00040.jpg,2048,1000,6_siban,7,67,527,930,950,voc_xml,True,img_04_SIS001577_00040.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00040.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00045.jpg,2048,1000,6_siban,7,259,4,776,268,voc_xml,True,img_04_SIS001577_00045.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00045.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00045.jpg,2048,1000,6_siban,7,184,232,841,542,voc_xml,True,img_04_SIS001577_00045.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00045.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00045.jpg,2048,1000,6_siban,7,113,473,874,901,voc_xml,True,img_04_SIS001577_00045.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00045.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00046.jpg,2048,1000,6_siban,7,249,24,851,263,voc_xml,True,img_04_SIS001577_00046.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00046.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00046.jpg,2048,1000,6_siban,7,199,263,887,593,voc_xml,True,img_04_SIS001577_00046.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00046.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00046.jpg,2048,1000,6_siban,7,179,603,878,1000,voc_xml,True,img_04_SIS001577_00046.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00046.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00052.jpg,2048,1000,6_siban,7,399,21,1071,234,voc_xml,True,img_04_SIS001577_00052.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00052.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00052.jpg,2048,1000,6_siban,7,331,263,1181,588,voc_xml,True,img_04_SIS001577_00052.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00052.xml
D:\project_root\data\raw\archive\6\img_04_SIS001577_00052.jpg,2048,1000,6_siban,7,264,616,1212,986,voc_xml,True,img_04_SIS001577_00052.jpg,D:\project_root\data\raw\archive\lable\img_04_SIS001577_00052.xml
D:\project_root\data\raw\archive\2\img_05_3403334300_00854.jpg,2048,1000,2_hanfeng,3,1030,178,2048,254,voc_xml,True,img_05_3403334300_00854.jpg,D:\project_root\data\raw\archive\lable\img_05_3403334300_00854.xml
D:\project_root\data\raw\archive\2\img_05_3403334500_00811.jpg,2048,1000,2_hanfeng,3,1049,353,2048,434,voc_xml,True,img_05_3403334500_00811.jpg,D:\project_root\data\raw\archive\lable\img_05_3403334500_00811.xml
D:\project_root\data\raw\archive\2\img_05_3403334600_00682.jpg,2048,1000,2_hanfeng,3,1135,653,2048,721,voc_xml,True,img_05_3403334600_00682.jpg,D:\project_root\data\raw\archive\lable\img_05_3403334600_00682.xml
D:\project_root\data\raw\archive\2\img_05_3403334800_00898.jpg,2048,1000,2_hanfeng,3,1197,453,2048,535,voc_xml,True,img_05_3403334800_00898.jpg,D:\project_root\data\raw\archive\lable\img_05_3403334800_00898.xml
D:\project_root\data\raw\archive\2\img_05_3436789300_00961.jpg,2048,1000,2_hanfeng,3,556,471,2048,559,voc_xml,True,img_05_3436789300_00961.jpg,D:\project_root\data\raw\archive\lable\img_05_3436789300_00961.xml
D:\project_root\data\raw\archive\3\img_05_424798500_01234.jpg,2048,1000,3_yueyawan,4,1532,1,1824,274,voc_xml,True,img_05_424798500_01234.jpg,D:\project_root\data\raw\archive\lable\img_05_424798500_01234.xml
D:\project_root\data\raw\archive\3\img_05_424798500_01235.jpg,2048,1000,3_yueyawan,4,1574,696,1790,1000,voc_xml,True,img_05_424798500_01235.jpg,D:\project_root\data\raw\archive\lable\img_05_424798500_01235.xml
D:\project_root\data\raw\archive\3\img_05_424799300_01132.jpg,2048,1000,3_yueyawan,4,1651,152,1897,699,voc_xml,True,img_05_424799300_01132.jpg,D:\project_root\data\raw\archive\lable\img_05_424799300_01132.xml
D:\project_root\data\raw\archive\3\img_05_424799300_01132.jpg,2048,1000,2_hanfeng,3,1825,421,2048,498,voc_xml,True,img_05_424799300_01132.jpg,D:\project_root\data\raw\archive\lable\img_05_424799300_01132.xml
D:\project_root\data\raw\archive\3\img_05_424799400_01079.jpg,2048,1000,3_yueyawan,4,1636,3,1871,193,voc_xml,True,img_05_424799400_01079.jpg,D:\project_root\data\raw\archive\lable\img_05_424799400_01079.xml
D:\project_root\data\raw\archive\3\img_05_424799400_01080.jpg,2048,1000,3_yueyawan,4,1636,586,1895,1000,voc_xml,True,img_05_424799400_01080.jpg,D:\project_root\data\raw\archive\lable\img_05_424799400_01080.xml
D:\project_root\data\raw\archive\3\img_05_424799400_01080.jpg,2048,1000,2_hanfeng,3,1812,848,2048,911,voc_xml,True,img_05_424799400_01080.jpg,D:\project_root\data\raw\archive\lable\img_05_424799400_01080.xml
D:\project_root\data\raw\archive\3\img_05_424826300_00950.jpg,2048,1000,3_yueyawan,4,1113,319,1430,907,voc_xml,True,img_05_424826300_00950.jpg,D:\project_root\data\raw\archive\lable\img_05_424826300_00950.xml
D:\project_root\data\raw\archive\3\img_05_424826300_00950.jpg,2048,1000,2_hanfeng,3,1348,557,2048,639,voc_xml,True,img_05_424826300_00950.jpg,D:\project_root\data\raw\archive\lable\img_05_424826300_00950.xml
D:\project_root\data\raw\archive\7\img_05_425243500_00895.jpg,2048,1000,7_yiwu,8,1289,722,1446,979,voc_xml,True,img_05_425243500_00895.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_00895.xml
D:\project_root\data\raw\archive\7\img_05_425243500_00898.jpg,2048,1000,4_shuiban,5,1284,16,1449,860,voc_xml,True,img_05_425243500_00898.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_00898.xml
D:\project_root\data\raw\archive\7\img_05_425243500_00952.jpg,2048,1000,4_shuiban,5,1249,24,1400,447,voc_xml,True,img_05_425243500_00952.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_00952.xml
D:\project_root\data\raw\archive\7\img_05_425243500_00953.jpg,2048,1000,4_shuiban,5,1202,53,1435,916,voc_xml,True,img_05_425243500_00953.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_00953.xml
D:\project_root\data\raw\archive\7\img_05_425243500_01096.jpg,2048,1000,4_shuiban,5,1248,22,1413,480,voc_xml,True,img_05_425243500_01096.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_01096.xml
D:\project_root\data\raw\archive\7\img_05_425243500_01098.jpg,2048,1000,4_shuiban,5,1230,21,1420,712,voc_xml,True,img_05_425243500_01098.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_01098.xml
D:\project_root\data\raw\archive\7\img_05_425243500_01116.jpg,2048,1000,4_shuiban,5,1184,27,1467,950,voc_xml,True,img_05_425243500_01116.jpg,D:\project_root\data\raw\archive\lable\img_05_425243500_01116.xml
D:\project_root\data\raw\archive\7\img_05_425244300_00741.jpg,2048,1000,7_yiwu,8,1651,348,1748,995,voc_xml,True,img_05_425244300_00741.jpg,D:\project_root\data\raw\archive\lable\img_05_425244300_00741.xml
D:\project_root\data\raw\archive\7\img_05_425244400_00881.jpg,2048,1000,7_yiwu,8,1573,23,1704,997,voc_xml,True,img_05_425244400_00881.jpg,D:\project_root\data\raw\archive\lable\img_05_425244400_00881.xml
D:\project_root\data\raw\archive\3\img_05_425391800_00054.jpg,2048,1000,3_yueyawan,4,559,35,992,616,voc_xml,True,img_05_425391800_00054.jpg,D:\project_root\data\raw\archive\lable\img_05_425391800_00054.xml
D:\project_root\data\raw\archive\3\img_05_425391800_00054.jpg,2048,1000,2_hanfeng,3,900,245,2048,312,voc_xml,True,img_05_425391800_00054.jpg,D:\project_root\data\raw\archive\lable\img_05_425391800_00054.xml
D:\project_root\data\raw\archive\3\img_05_425392200_00053.jpg,2048,1000,3_yueyawan,4,717,191,1025,717,voc_xml,True,img_05_425392200_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425392200_00053.xml
D:\project_root\data\raw\archive\3\img_05_425392200_00053.jpg,2048,1000,2_hanfeng,3,928,430,2048,503,voc_xml,True,img_05_425392200_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425392200_00053.xml
D:\project_root\data\raw\archive\2\img_05_425502100_00053.jpg,2048,1000,2_hanfeng,3,918,475,2048,567,voc_xml,True,img_05_425502100_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425502100_00053.xml
D:\project_root\data\raw\archive\3\img_05_425502200_00054.jpg,2048,1000,3_yueyawan,4,715,432,972,1000,voc_xml,True,img_05_425502200_00054.jpg,D:\project_root\data\raw\archive\lable\img_05_425502200_00054.xml
D:\project_root\data\raw\archive\3\img_05_425502200_00054.jpg,2048,1000,2_hanfeng,3,899,647,2048,737,voc_xml,True,img_05_425502200_00054.jpg,D:\project_root\data\raw\archive\lable\img_05_425502200_00054.xml
D:\project_root\data\raw\archive\7\img_05_425502300_00026.jpg,2048,1000,7_yiwu,8,825,111,882,180,voc_xml,True,img_05_425502300_00026.jpg,D:\project_root\data\raw\archive\lable\img_05_425502300_00026.xml
D:\project_root\data\raw\archive\7\img_05_425502300_00026.jpg,2048,1000,7_yiwu,8,818,4,864,42,voc_xml,True,img_05_425502300_00026.jpg,D:\project_root\data\raw\archive\lable\img_05_425502300_00026.xml
D:\project_root\data\raw\archive\7\img_05_425502300_00026.jpg,2048,1000,7_yiwu,8,819,283,908,429,voc_xml,True,img_05_425502300_00026.jpg,D:\project_root\data\raw\archive\lable\img_05_425502300_00026.xml
D:\project_root\data\raw\archive\3\img_05_425502300_00053.jpg,2048,1000,3_yueyawan,4,740,21,1013,586,voc_xml,True,img_05_425502300_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425502300_00053.xml
D:\project_root\data\raw\archive\3\img_05_425502300_00053.jpg,2048,1000,2_hanfeng,3,918,222,2048,320,voc_xml,True,img_05_425502300_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425502300_00053.xml
D:\project_root\data\raw\archive\3\img_05_425502600_00052.jpg,2048,1000,3_yueyawan,4,735,1,1074,317,voc_xml,True,img_05_425502600_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425502600_00052.xml
D:\project_root\data\raw\archive\3\img_05_425502600_00053.jpg,2048,1000,3_yueyawan,4,810,696,1057,1000,voc_xml,True,img_05_425502600_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425502600_00053.xml
D:\project_root\data\raw\archive\3\img_05_425502600_00053.jpg,2048,1000,2_hanfeng,3,985,927,2048,1000,voc_xml,True,img_05_425502600_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425502600_00053.xml
D:\project_root\data\raw\archive\3\img_05_425502700_00052.jpg,2048,1000,3_yueyawan,4,792,175,1092,760,voc_xml,True,img_05_425502700_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425502700_00052.xml
D:\project_root\data\raw\archive\3\img_05_425502700_00052.jpg,2048,1000,2_hanfeng,3,956,412,2048,492,voc_xml,True,img_05_425502700_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425502700_00052.xml
D:\project_root\data\raw\archive\3\img_05_425502900_00052.jpg,2048,1000,3_yueyawan,4,755,1,1099,345,voc_xml,True,img_05_425502900_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425502900_00052.xml
D:\project_root\data\raw\archive\3\img_05_425502900_00052.jpg,2048,1000,2_hanfeng,3,997,1,2046,62,voc_xml,True,img_05_425502900_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425502900_00052.xml
D:\project_root\data\raw\archive\3\img_05_425502900_00053.jpg,2048,1000,3_yueyawan,4,844,706,1143,1000,voc_xml,True,img_05_425502900_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425502900_00053.xml
D:\project_root\data\raw\archive\7\img_05_425503200_00065.jpg,2048,1000,7_yiwu,8,1530,825,1611,900,voc_xml,True,img_05_425503200_00065.jpg,D:\project_root\data\raw\archive\lable\img_05_425503200_00065.xml
D:\project_root\data\raw\archive\3\img_05_425503400_00052.jpg,2048,1000,3_yueyawan,4,846,1,1102,234,voc_xml,True,img_05_425503400_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425503400_00052.xml
D:\project_root\data\raw\archive\3\img_05_425503400_00053.jpg,2048,1000,3_yueyawan,4,862,609,1108,1000,voc_xml,True,img_05_425503400_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425503400_00053.xml
D:\project_root\data\raw\archive\3\img_05_425503500_00054.jpg,2048,1000,3_yueyawan,4,808,524,1109,1000,voc_xml,True,img_05_425503500_00054.jpg,D:\project_root\data\raw\archive\lable\img_05_425503500_00054.xml
D:\project_root\data\raw\archive\3\img_05_425503500_00054.jpg,2048,1000,2_hanfeng,3,1046,893,2048,962,voc_xml,True,img_05_425503500_00054.jpg,D:\project_root\data\raw\archive\lable\img_05_425503500_00054.xml
D:\project_root\data\raw\archive\3\img_05_425503600_00053.jpg,2048,1000,3_yueyawan,4,808,240,1103,852,voc_xml,True,img_05_425503600_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425503600_00053.xml
D:\project_root\data\raw\archive\3\img_05_425503600_00053.jpg,2048,1000,2_hanfeng,3,1017,530,2048,614,voc_xml,True,img_05_425503600_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425503600_00053.xml
D:\project_root\data\raw\archive\3\img_05_425503800_00052.jpg,2048,1000,3_yueyawan,4,720,1,1085,327,voc_xml,True,img_05_425503800_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425503800_00052.xml
D:\project_root\data\raw\archive\3\img_05_425503800_00053.jpg,2048,1000,3_yueyawan,4,864,678,1071,1000,voc_xml,True,img_05_425503800_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425503800_00053.xml
D:\project_root\data\raw\archive\3\img_05_425504800_00052.jpg,2048,1000,3_yueyawan,4,1077,1,1741,381,voc_xml,True,img_05_425504800_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425504800_00052.xml
D:\project_root\data\raw\archive\7\img_05_425504900_00057.jpg,2048,1000,7_yiwu,8,1645,146,1722,215,voc_xml,True,img_05_425504900_00057.jpg,D:\project_root\data\raw\archive\lable\img_05_425504900_00057.xml
D:\project_root\data\raw\archive\3\img_05_425505000_00051.jpg,2048,1000,3_yueyawan,4,1310,632,1759,1000,voc_xml,True,img_05_425505000_00051.jpg,D:\project_root\data\raw\archive\lable\img_05_425505000_00051.xml
D:\project_root\data\raw\archive\3\img_05_425505100_00052.jpg,2048,1000,3_yueyawan,4,1099,1,1582,284,voc_xml,True,img_05_425505100_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425505100_00052.xml
D:\project_root\data\raw\archive\3\img_05_425505100_00053.jpg,2048,1000,3_yueyawan,4,1305,607,1497,1000,voc_xml,True,img_05_425505100_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425505100_00053.xml
D:\project_root\data\raw\archive\3\img_05_425505100_00053.jpg,2048,1000,2_hanfeng,3,1438,837,2048,889,voc_xml,True,img_05_425505100_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425505100_00053.xml
D:\project_root\data\raw\archive\3\img_05_425505500_00052.jpg,2048,1000,3_yueyawan,4,1170,1,1835,475,voc_xml,True,img_05_425505500_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425505500_00052.xml
D:\project_root\data\raw\archive\3\img_05_425505500_00053.jpg,2048,1000,3_yueyawan,4,1279,209,1820,1000,voc_xml,True,img_05_425505500_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425505500_00053.xml
D:\project_root\data\raw\archive\3\img_05_425505500_00053.jpg,2048,1000,2_hanfeng,3,1754,837,2048,911,voc_xml,True,img_05_425505500_00053.jpg,D:\project_root\data\raw\archive\lable\img_05_425505500_00053.xml
D:\project_root\data\raw\archive\7\img_05_425505900_01176.jpg,2048,1000,7_yiwu,8,1662,857,1756,914,voc_xml,True,img_05_425505900_01176.jpg,D:\project_root\data\raw\archive\lable\img_05_425505900_01176.xml
D:\project_root\data\raw\archive\3\img_05_425506100_00052.jpg,2048,1000,3_yueyawan,4,1305,407,1763,1000,voc_xml,True,img_05_425506100_00052.jpg,D:\project_root\data\raw\archive\lable\img_05_425506100_00052.xml
D:\project_root\data\raw\archive\3\img_05_425608200_00006.jpg,2048,1000,3_yueyawan,4,474,1,1103,409,voc_xml,True,img_05_425608200_00006.jpg,D:\project_root\data\raw\archive\lable\img_05_425608200_00006.xml
D:\project_root\data\raw\archive\3\img_05_425608200_00007.jpg,2048,1000,3_yueyawan,4,474,140,1015,1000,voc_xml,True,img_05_425608200_00007.jpg,D:\project_root\data\raw\archive\lable\img_05_425608200_00007.xml
D:\project_root\data\raw\archive\3\img_05_425608200_00007.jpg,2048,1000,2_hanfeng,3,954,745,2048,847,voc_xml,True,img_05_425608200_00007.jpg,D:\project_root\data\raw\archive\lable\img_05_425608200_00007.xml
